,0
0,1.0124508919229005
1,1.1529502021501918
2,1.1828771231502717
3,1.252523106729647
4,1.2596386861229536
5,1.2933677781934247
6,1.310877274887201
7,1.3026429987807246
8,1.3261196447276544
9,1.3183387088156113
10,1.336435054455793
11,1.287914553637444
12,1.3027267319435654
13,1.3524173422730998
14,1.3009455014863158
15,1.356462895271118
16,1.4146028614987431
17,1.4111293995188765
18,1.3949063818423537
19,1.4022484856671493
20,1.4603115044035904
21,1.441215373516119
22,1.3912664667588988
23,1.339394859762019
24,1.3067692512597513
25,1.2650745980406926
26,1.323794892893497
27,1.3122478464336584
28,1.338703531123621
29,1.3323074871487925
30,1.3795038139830869
31,1.344317594863578
32,1.3642639790036684
33,1.3896503011128631
34,1.3965273919182524
35,1.4028550789406726
36,1.393150486527855
37,1.352874376714243
38,1.3598420316922362
39,1.3530672093627019
40,1.3366775472185914
41,1.3271338673923594
42,1.2809207005339045
43,1.2790634631264146
44,1.310389089956335
45,1.2335285570896406
46,1.2394236105567695
47,1.246052954923086
48,1.2413130635724678
49,1.3165321901130727
50,1.245826644967399
51,1.2385081544643903
52,1.2503972783675479
53,1.247121979684197
54,1.2381716285621103
55,1.2258798679097056
56,1.2793101725797646
57,1.2656938252048668
58,1.2354837483908305
59,1.1951236071702522
60,1.2220708628758488
61,1.2707285582856407
62,1.3190821450386276
63,1.307301744353701
64,1.3555439293839562
65,1.433816892128073
66,1.4724364843043107
67,1.499544642668138
68,1.4895527240826951
69,1.515003335017686
70,1.5115596446084967
71,1.552390408771969
72,1.4837727377510816
73,1.4790241267510578
74,1.5574596528797304
75,1.6173306264427427
76,1.6287659476830818
77,1.7041467239557953
78,1.7136619131048576
79,1.725533489627761
80,1.7648474843030404
81,1.7571928213481987
82,1.7582625653743766
83,1.8741261451495288
84,1.8382186437420156
85,1.9043027416158742
86,2.030132170220902
87,2.0802566301065886
88,2.1020550843123607
89,2.238666250129726
90,2.2645053891853593
91,2.1328379695026016
92,2.1204128246239486
93,2.0919851500903364
94,2.1487414613793496
95,2.0791167539090005
96,2.0580532514265832
97,2.076886376569001
98,2.0826158191636677
99,2.0344006906059953
100,1.9778865035499131
101,2.0177710503463415
102,2.023955274331532
103,2.0535645483196134
104,1.9828286800857933
105,1.8954848727006712
106,1.9979098330472083
107,1.9717521743159303
108,2.0510896641317107
109,2.080054228296221
110,2.0499698806555458
111,2.0712149424769826
112,2.073348922300176
113,2.0164842893150796
114,1.9166928234126481
115,1.879094724099324
116,1.906511818583395
117,1.8925127217429207
118,1.8855357300748543
119,1.917936468832673
120,1.8627932938892404
121,1.931942822910183
122,1.8312354779494595
123,1.8362284706841543
124,1.9364263233313113
125,1.964085716249092
126,1.973574920896106
127,1.9384066222267968
128,1.9257149070835382
129,1.8786544295486927
130,1.8761656872968637
131,1.9478933812273116
132,1.9636616002906793
133,1.8722870770491455
134,1.884590824107843
135,1.9346903393054158
136,1.876571084983088
137,1.9044822616187518
138,1.9101664365421698
139,1.931835998688246
140,1.9323862196639265
141,1.982732492521746
142,2.061230774556119
143,1.946102228409593
144,1.9728146577892478
145,1.9591226918839555
146,1.9380922850770845
147,1.9693102043431574
148,1.866651319076064
149,1.869297834284023
150,1.8543006141601193
151,1.8648116494502214
152,1.8116883829891184
153,1.813054203086906
154,1.7880903853484875
155,1.7736345707441385
156,1.717209544381941
157,1.7120388023656978
158,1.7443457101984954
159,1.7638079318911746
160,1.7987035805828457
161,1.8245373826735678
162,1.8310488510479708
163,1.773553725721916
164,1.7320780341023263
165,1.7179692632699646
166,1.7651647989022292
167,1.763114232909217
168,1.8755383540661559
169,1.848476281047931
170,1.8466661211951774
171,1.7721678327689634
172,1.7501360607625993
173,1.7615306638341024
174,1.7942215997790867
175,1.7522013026267989
176,1.7498931803328148
177,1.7505507488339414
178,1.736239426179691
179,1.710191978120679
180,1.755822394754583
181,1.730709982777428
182,1.6575212102562111
183,1.580329033698965
184,1.6189213427343967
185,1.5563139850534038
186,1.5196748017195667
187,1.5277723477668996
188,1.4533418750731866
189,1.400981935920172
190,1.3240156263567475
191,1.2711225348866024
192,1.2453689766309064
193,1.2415463646507892
194,1.348329885708991
195,1.3138736567278757
196,1.2791216878355525
197,1.2993349326150159
198,1.3389238123492022
199,1.2788951299920315
200,1.2813413143539887
201,1.268525219371801
202,1.308520511479687
203,1.3194800372246756
204,1.3446539757994873
205,1.3614583042040005
206,1.3630493046707568
207,1.430240314071129
208,1.408281399888214
209,1.429571813283146
210,1.3864302146335405
211,1.3832911757699342
212,1.4146511322182471
213,1.4266613544842748
214,1.4329877952570955
215,1.4005584935644486
216,1.4046270404000427
217,1.4320853167871805
218,1.3363255304334045
219,1.3673392840695608
220,1.3456630065329718
221,1.2500474332097578
222,1.298138659918474
223,1.3675735444192414
224,1.4587570968811387
225,1.5073173415924772
226,1.5606361323739897
227,1.567526986461421
228,1.6233086171889273
229,1.593698670250909
230,1.6337307660874252
231,1.6180140215320558
232,1.650459334246446
233,1.6064097267878699
234,1.6274540658242789
235,1.676236442000398
236,1.7135826194275394
237,1.7561420625032051
238,1.697761449674978
239,1.6686270003231038
240,1.7286405703710697
241,1.7290493505509024
242,1.7772665038692865
243,1.8171581853127392
244,1.8814557966775174
245,1.9561720379991032
246,2.0142819656169606
247,2.016367839582819
248,1.89979666738383
249,1.8092210248296805
250,1.7718101768723393
251,1.7951434371999135
252,1.7531068544620458
253,1.8015239158861793
254,1.868857671963481
255,1.880720201367226
256,1.8461551003933572
257,1.907489018641475
258,1.9791582731832964
259,2.010917376137157
260,2.0876807056722497
261,1.9913266137542744
262,2.0264038418201786
263,2.042634293845747
264,2.0072759986774806
265,2.044444076139171
266,2.09098018402128
267,2.1109224670540625
268,2.0504911263265955
269,2.1069718880362798
270,2.082316849789098
271,2.0580139173050087
272,2.070680634593734
273,2.0836831701148295
274,2.0902832673550327
275,2.066423974957209
276,2.1154086291400396
277,2.0545469764085458
278,2.0190127143993135
279,2.0458190877014757
280,2.0211742138009487
281,2.078137743878088
282,2.177013319008316
283,2.0993668987940928
284,2.119027367458543
285,2.0134253993468256
286,2.0162887942019725
287,1.8899865059528909
288,2.003777486611227
289,1.976609267450293
290,2.038702591839021
291,1.974513106040441
292,1.9324654546044138
293,2.014900999416331
294,2.0492817970003556
295,2.00310950422592
296,2.0168763295092944
297,2.0485644489301884
298,2.1581650629213254
299,2.1464918480518964
300,2.1802258264411942
301,2.165025657305524
302,2.225911340330662
303,2.1211521199372148
304,2.0667776967614224
305,2.03496328190666
306,2.0916657483165135
307,2.1034663775981284
308,2.0413413151720756
309,2.1189490940201052
310,2.104064213000317
311,2.1072019939050035
312,2.0930256697865333
313,1.9969745573323037
314,2.0342499125950364
315,2.1183085267500745
316,2.044848605363536
317,1.9678334503594057
318,1.9966364222692456
319,2.110728809831454
320,2.179849248464957
321,2.069985262956986
322,2.093404319524562
323,2.086496850684122
324,2.044457955121861
325,2.0683748452381434
326,2.0255238742829356
327,2.0312123858974336
328,2.0904060171448564
329,2.040611302850647
330,2.1047384804785736
331,2.0068988428956804
332,1.9758509392962416
333,1.9964517039592564
334,1.9772975215849482
335,1.938645435798177
336,2.003111490178564
337,1.9804374950104349
338,1.948645422606288
339,1.9274477355704807
340,1.990369403318662
341,2.049091542919452
342,2.0782823775734403
343,2.0809880225768724
344,2.0237040074535826
345,1.9833474071796755
346,1.8924699330827877
347,1.9310486676006609
348,1.8904651263778804
349,1.9122106359749604
350,1.9624482899004656
351,1.9921577359979885
352,2.0849739631588253
353,2.045995093522749
354,2.0936958690206158
355,2.095097330627369
356,2.1548601111724066
357,2.094004837221134
358,2.086956643361532
359,2.0036059647849793
360,2.081647667800009
361,2.0600009839856903
362,1.9782613676640886
363,2.0400576993498656
364,2.1181410965304206
365,2.110434340140548
366,1.9918765680771997
367,1.987733864449273
368,2.0799789578859667
369,2.049060796744738
370,2.010073090946309
371,1.8746627470935677
372,1.8246521185432465
373,1.8745753344434344
374,1.990358070828586
375,2.032517696883932
376,2.0599962534798144
377,2.0305322146544578
378,2.170302386122679
379,2.125733139945731
380,2.2013163938596234
381,2.18697777035278
382,2.1334240691880737
383,2.0915383049527234
384,2.205740426297474
385,2.181732813936696
386,2.1281011927230327
387,2.058081709170556
388,1.9684244883328121
389,1.9173850729753725
390,1.8758880855546125
391,1.8435697333386574
392,1.8584539147053898
393,1.7806017629743276
394,1.7730000126347398
395,1.7640485218137647
396,1.672946273888772
397,1.7401076059289764
398,1.649187114624299
399,1.746290911510927
400,1.6982806476472005
401,1.671172105782537
402,1.673907977962296
403,1.64205742515523
404,1.660277120267152
405,1.6227341079405289
406,1.6286947634396227
407,1.6329499344625253
408,1.6035122229125234
409,1.6157415179599475
410,1.5803774099939023
411,1.5824649907405588
412,1.6068264018766871
413,1.5146315541592443
414,1.53981076990733
415,1.4992516203463893
416,1.5065742551564711
417,1.5154750851132313
418,1.5053618836381697
419,1.500441619114353
420,1.5832843686492826
421,1.5886073498549098
422,1.6277196095137225
423,1.636505757839105
424,1.6869086932576185
425,1.6801049187365742
426,1.84554036971194
427,1.9153427955136701
428,1.8998983003190781
429,1.8862096533537835
430,1.8920482837677137
431,1.8646678779948693
432,1.8857061702057778
433,1.930772473521311
434,1.9632307800180886
435,2.081290184512229
436,2.1219299999996224
437,2.0890772697106557
438,2.162149338940343
439,2.1452445406894043
440,2.123351861619014
441,2.098929117831896
442,2.028492579253689
443,2.2204069918160405
444,2.1974466404858117
445,2.1789299003363793
446,2.1099367024787123
447,2.1007069363125166
448,2.106971923683435
449,2.1755867645478215
450,2.1742366930449153
451,2.2194823364519185
452,2.2321968829376133
453,2.190743893980224
454,2.174240209701349
455,2.1375044089162722
456,2.1080201788107416
457,2.0409101482575784
458,2.001983746818578
459,1.9509941914954732
460,1.9628519441414303
461,2.0590934101004734
462,2.0670819024250617
463,2.0440193933755535
464,2.078062849859798
465,2.053953797805581
466,2.0050231108230996
467,1.897644062773727
468,1.822889738210835
469,1.8512111715815511
470,1.829751827005861
471,1.7930480950160856
472,1.7302117855105614
473,1.8331087248304985
474,1.8853218533571743
475,1.6971335166908712
476,1.710629037573706
477,1.7239766678726065
478,1.7035483763773085
479,1.6624322525376463
480,1.6690943923606634
481,1.6024563810137435
482,1.629884725210182
483,1.7020562348319626
484,1.6621250752601107
485,1.6049759934182015
486,1.6082439695030462
487,1.6437248832839726
488,1.6724666793165026
489,1.6523968823938662
490,1.726849840619945
491,1.6674417296959687
492,1.6575812755852692
493,1.6033729779784103
494,1.6231329286677372
495,1.5938491280788998
496,1.682586104010081
497,1.736833585173534
498,1.790119905743816
499,1.7264539049896708
