,0
0,0.8891382384723389
1,0.8733705965095044
2,0.7177426666336453
3,0.6602830240778259
4,0.8116535542447759
5,0.8133289550522288
6,0.784802450466601
7,0.7337093057573514
8,0.5903900683522708
9,0.6787144474697919
10,0.6771817096067683
11,0.8506891663474219
12,0.9319451384579898
13,0.8950064117125451
14,0.7493681594488949
15,0.7822581051732742
16,0.6953980393494397
17,0.6666090254786201
18,0.6496940279174592
19,0.9241511463434126
20,0.7590446657160066
21,0.6848905997617342
22,0.6347190309764801
23,0.5924187540378941
24,0.7963095517751403
25,0.9750760870068618
26,0.7725831678423841
27,0.9175716601948628
28,0.7373534284845835
29,0.7014339723683986
30,0.8086918413195168
31,0.869441434754565
32,0.8083838528766831
33,0.8111160119255872
34,0.9033375135561543
35,0.8972054597613438
36,0.716164089331747
37,0.6755472075123649
38,0.6026432042291702
39,0.6633302835078949
40,0.8058224745022062
41,0.7859726058861023
42,0.9491207820290466
43,1.1275344438598536
44,1.0164323274965
45,1.2600429174131036
46,1.5036498889930259
47,1.1989942786182821
48,1.219657852322774
49,1.0359297085929209
50,1.1291181659250709
51,1.0388253640657543
52,1.0026209632311747
53,1.1760776829636626
54,0.9894446619106639
55,1.168965277779118
56,1.1186499724158037
57,0.737186971571737
58,0.7841971581883493
59,0.8875737492161347
60,0.8779110316739613
61,0.8487535742193977
62,0.9062389802408413
63,1.0108060411641557
64,1.0238748697605855
65,0.9947575184364452
66,0.8087763934753911
67,0.8003830940093828
68,0.6732631630821255
69,0.7031522369763387
70,0.7379041976517068
71,0.5250401470343549
72,0.5500652749052086
73,0.6373215017411809
74,0.7098545144708458
75,0.7350023596842518
76,0.6987036148747443
77,1.0238254961970457
78,0.9652767643066895
79,1.0663946134773596
80,1.0503536670224827
81,0.9665607060204632
82,0.7909261207536432
83,0.6213278354259407
84,0.6977308781448913
85,0.8240544155507263
86,1.1841753623630644
87,1.167544507284396
88,0.9929985646445325
89,1.3072714230946925
90,1.1015436426197573
91,1.262916320180165
92,1.497369549719824
93,1.2515633425354695
94,1.277380602810225
95,1.6778685568347962
96,1.4270783994010294
97,1.3624694409278801
98,1.2352034955974023
99,1.1835810456006164
100,1.3361064506562494
101,1.0818881544489898
102,1.2671398189092962
103,1.3718094845817146
104,1.4916065423252116
105,1.5185701616518985
106,1.5830587308147743
107,1.7125011085839787
108,1.947958774480208
109,1.9173305548412578
110,1.6949858475415793
111,1.7555782015998749
112,1.896070822680061
113,1.8028896779350048
114,1.907294158978565
115,1.9271931606871937
116,2.468626314050195
117,2.976376986620015
118,3.4582490776495876
119,4.058460301068167
120,3.876112529144142
