,0,1
0,-2.0,2.0
1,-2.050789190858591,2.16211571858083
2,-2.0372034988362877,2.1521804738824857
3,-2.0205439864357477,2.135508884317728
4,-2.019573383214282,2.1164216556331388
5,-2.0563157013981757,2.1346992023856033
6,-2.1070225553015387,2.1172105752998527
7,-2.098551756697541,2.1138242059295456
8,-2.0839236779208155,2.1015409587978024
9,-2.086558689312114,2.066132777712922
10,-2.0817344762162096,2.0933924448973027
11,-2.082811797705522,2.0911827933596547
12,-2.1129672490805858,2.1115425573853512
13,-2.135332197628425,2.0825507637886878
14,-2.1219141509483648,2.045508878830383
15,-2.115743598230858,2.038846549306748
16,-2.093273234057609,2.044929511581695
17,-2.099868840843639,2.0480939052456284
18,-2.0732705248583656,2.0391234826431424
19,-2.049867547792694,2.0554005074898836
20,-2.068897629237528,2.090458907249716
21,-2.0601115681322044,2.0762577743323773
22,-2.0850692324900564,2.0562307130930666
23,-2.0613224657537366,2.0804177027886177
24,-2.057061562963867,2.0495977427166534
25,-2.044106477336369,2.0616082308223325
26,-2.0520859045060615,2.068218284070135
27,-2.004839445880734,2.080862066036496
28,-1.9899757460892549,2.063368249840417
29,-2.0035143320073803,2.0790585085186484
30,-2.0297448447289947,2.071563793814057
31,-2.042832067392176,2.0666380775420965
32,-2.0585356621897186,2.0874317293024207
33,-2.0686283826378626,2.0817776803727
34,-2.050500871950164,2.082845770522822
35,-2.0494206452115344,2.0821351553622947
36,-2.0034690881942376,2.0480427812029904
37,-2.017986679296706,2.0353257508448057
38,-2.045137152532566,2.0220263774233476
39,-2.020111768967965,2.003094024453984
40,-1.990651004559773,1.9762677347625008
41,-1.951207231374871,1.971716576148711
42,-1.9228238202586792,1.9674437203268578
43,-1.9009098321822342,1.9555417914420887
44,-1.9136858327541872,1.9352897161346894
45,-1.9140919986032465,1.9229130917660384
46,-1.9083359157037658,1.9164247347703909
47,-1.9111360609197514,1.8776465741898556
48,-1.9113863072725656,1.8932971509566405
49,-1.9164182324782841,1.8871920539548914
50,-1.8969934767968564,1.9136166830619552
51,-1.9027100539873207,1.9271237253874989
52,-1.890773127383387,1.9297455014967337
53,-1.878112651995997,1.9467841172163491
54,-1.905911033259763,1.9405050609881438
55,-1.8807859090994337,1.9303469542981144
56,-1.8622763855222728,1.943547604084599
57,-1.8908526012938933,1.91652518723644
58,-1.899102291543365,1.9063340159091002
59,-1.916112221762469,1.9426453497458576
60,-1.8900461700159887,1.9229629493385683
61,-1.8625693923547537,1.9035217139392235
62,-1.8725052965188915,1.926201559569908
63,-1.8661483817678781,1.8946212318522488
64,-1.8594925449630662,1.9197252197281292
65,-1.8366885040926781,1.9182878066856035
66,-1.8368718889245736,1.899757749526192
67,-1.8622278340514584,1.9054192463378854
68,-1.8970760663070485,1.8696178113118767
69,-1.8717783325810862,1.8746891276538686
70,-1.8491231708074607,1.8979718645197599
71,-1.8327373233670738,1.922798517561137
72,-1.85123577441314,1.9366842558762816
73,-1.8465369454806708,1.9211334921291854
74,-1.8565972044971972,1.8927585125560284
75,-1.8492394493622821,1.9045537481472734
76,-1.8796593260634735,1.8846206830249883
77,-1.8718838603828374,1.8863914946490727
78,-1.8519233072239536,1.872812736608657
79,-1.8329046290655433,1.8806312358218682
80,-1.8218213629066138,1.8682513345441514
81,-1.7833572539305182,1.8405747955900398
82,-1.7546021439376343,1.805561659697032
83,-1.7688175368446422,1.8033473516247827
84,-1.7386926197575263,1.7860666031559054
85,-1.7327327030251243,1.7857714999402619
86,-1.756733453197018,1.7971611949891346
87,-1.7647327325255788,1.8036885666111877
88,-1.7858184978536265,1.8029894674224463
89,-1.7890556181138861,1.8043318733510507
90,-1.8074434778480324,1.794843390160439
91,-1.8030350033682572,1.816796772166823
92,-1.8234795866855649,1.8357240966643613
