,0,1,2,3,4
0,-2.0,-2.0,-2.0,-2.0,2.0
1,-2.0446102603859213,-2.000631997585194,-2.014138462915743,-2.004504543279939,1.9878194903080428
2,-2.0542445625310215,-2.0124404555146724,-2.0200450107963435,-2.003751986402555,1.9930130083324873
3,-2.045914563206551,-2.013009165083644,-2.0233131015054755,-1.9987208904774154,1.9998281574721861
4,-2.0415009002754667,-2.0227003688575182,-2.017660994230622,-1.9928255027774515,2.006916109630864
5,-2.043400286936234,-2.01674949927639,-2.019813385637321,-1.9900924160572728,2.0080630730045486
6,-2.0508353406856816,-2.0172494411153314,-2.011655366858797,-1.9893110312663844,2.006635619946591
7,-2.0458427652912095,-2.0193230485049134,-2.0102697560271765,-1.99264846503318,1.9986182382329256
8,-2.0496626552424266,-2.0158980298492133,-2.004096286050933,-1.993717499948777,2.001794568908165
9,-2.047046099270838,-2.0239913104375917,-1.9999274209747777,-1.9974224781623922,2.0128517205398544
10,-2.047858806768774,-2.030417332365449,-2.001563472789134,-2.0065920359494434,2.008959141925173
11,-2.0460783768422943,-2.031165965502664,-2.0082137596590965,-2.003441057055884,2.016160244934717
12,-2.0452863035561677,-2.0269297140997997,-2.0122809242252777,-2.010142193260649,2.0197630646526563
13,-2.0393773737560905,-2.0279548589049874,-2.0173248399855095,-2.010947169369777,2.0141998123035147
14,-2.039643126416011,-2.030584875265728,-2.027647840571074,-2.001806724809187,2.01142856013633
15,-2.030644539245257,-2.0218912736530035,-2.0213401612410524,-2.0095241221707223,2.013509598371709
16,-2.027061297686578,-2.015674336404184,-2.01780828504473,-2.01093511022531,2.0157774990128527
17,-2.032298786657095,-2.020680271024257,-2.026383355224655,-2.0150994827581528,2.01070256456975
18,-2.028562693922191,-2.022658723795005,-2.0250621144316607,-2.0132568270928797,2.0055026753192178
19,-2.021536827578558,-2.02098764555528,-2.0259646559317184,-2.0137818552352895,2.0151447819200032
20,-2.031160949900088,-2.018865166793072,-2.034188582264877,-2.0119216071750308,2.026172871641108
21,-2.0340501497364274,-2.0141584516984596,-2.0213829647042956,-2.007263246285725,2.022161187247447
22,-2.04925433471363,-2.0222578935960382,-2.0268169239976705,-2.0053665538488694,2.0276779730952628
23,-2.0536313055652453,-2.0217645705719227,-2.024141740569055,-2.0068548528968604,2.025234558273777
24,-2.0507127948281223,-2.01550289156205,-2.0264862768917786,-2.005947450464196,2.017606557174473
25,-2.0521734039808908,-2.0182714043806063,-2.0290817792844438,-1.999813668835647,2.010129031251743
26,-2.04683378563026,-2.0157533019393084,-2.0277067550714407,-1.9982449937611617,2.0156008151360187
27,-2.053170975988197,-2.0069912376488475,-2.0216802289129325,-2.0046019212712944,2.027283800189508
28,-2.055285307266005,-2.0172960580703747,-2.0183467437115787,-1.9993426570574895,2.0281226473763687
29,-2.051064102253186,-2.023724254566394,-2.014947142699585,-2.0076387088362457,2.034909521292755
30,-2.043415733250001,-2.0285569181784133,-2.020845631116909,-1.9998693370875487,2.0328052036677913
31,-2.044386064966789,-2.0332935830022207,-2.0127129272381823,-1.9980178529100427,2.0158992530177176
32,-2.042666632465894,-2.0294208510302285,-2.0109196752846814,-1.9940804815465654,2.0182824459402458
33,-2.0371951328153837,-2.0277775016150845,-1.9995742672003378,-1.9997197317599886,2.021666395837442
34,-2.024246225174327,-2.039422444295735,-1.9999269041651797,-1.9907705261186006,2.0206698912848258
35,-2.0213675505279993,-2.0336689315904635,-1.9967715021682029,-1.986099993322079,2.020372446753981
36,-2.0237567972570534,-2.0270031085559164,-1.994978951583545,-1.9910240236371304,2.0155786373513984
37,-2.0202333678297766,-2.0290770278781816,-1.9937561091488558,-1.9907140360496967,2.015679332607729
38,-2.013558940058559,-2.034727639186303,-1.9939992721940276,-1.986915654312835,2.026683226066404
39,-2.0126358463589282,-2.0373108648341907,-1.991673614092327,-1.97763015296007,2.023539120530411
40,-2.0011172945018494,-2.043720464515911,-1.9806666505336683,-1.976330895234098,2.0344589469313945
41,-2.005982170364614,-2.033605429158634,-1.9755544465259363,-1.9805008384942353,2.0420948291646916
42,-2.0093725880385525,-2.0416671951526086,-1.9872308822309968,-1.9906795290110457,2.043650542823598
43,-2.0177884268823916,-2.045063247265872,-1.9846552288390424,-1.9958907003886632,2.0425094145478266
44,-2.0157227365674704,-2.0488489308853217,-1.9894011330137016,-1.9951642691176545,2.044517466199227
45,-2.0127864308844967,-2.050203543078859,-1.991806377327476,-1.9959599201548759,2.036279785218863
46,-2.007168495815575,-2.0491871528709167,-1.9943465823825182,-1.9950572721335598,2.040437028712517
47,-2.0084235868606215,-2.0474594047264665,-1.9941351240754552,-1.9944871084600149,2.0349961827274985
48,-2.004673956772063,-2.044333744614539,-2.002429432893589,-1.993104320797362,2.0341226885959034
49,-1.9991108624594995,-2.030783033636155,-2.0026742975602403,-1.9941982906791227,2.030574776242778
50,-1.9795401305152116,-2.035037430526979,-1.9997146475255188,-2.0033814229507376,2.0280890137967456
51,-1.9708439280757393,-2.044251563590034,-2.0036231136480893,-2.000777427350284,2.0296401038782825
52,-1.9820610772302125,-2.0540366753885557,-2.0022623673875697,-1.9963356685022897,2.035618320349322
53,-1.9891876181386285,-2.0484170213722463,-2.007769051247547,-1.997373347107962,2.0264101713746148
54,-1.9946832833405181,-2.040172828367025,-1.9955665430159883,-1.9987774806765932,2.0222612081597617
55,-2.0006413989156884,-2.0315356034329684,-2.0038856724848557,-1.9966336364094874,2.0163998382616053
56,-2.0103452388478096,-2.0340742605512214,-2.0027707885446424,-2.001201586021375,2.0178075325616813
57,-2.009007523287623,-2.031461075919703,-2.0103754737439163,-2.003980452064407,2.0231626121829893
58,-2.008855000814192,-2.0364620695164897,-2.0184522101062297,-2.0103753773528403,2.0223400102653284
59,-2.021412286458765,-2.043811900141755,-2.0246178176323593,-2.0092573038735457,2.0224091337393904
60,-2.0155007577225064,-2.0513581610655485,-2.0232867522433047,-2.004978989127783,2.022189248750793
61,-2.0173494304323865,-2.0522081944248285,-2.0083154003178927,-2.0090141336429572,2.027961099064412
62,-2.0207012450252964,-2.0560383537979807,-2.012542422576671,-2.0064643091460974,2.0261523032700555
63,-2.0258259023883114,-2.0629837841619754,-2.028305850255544,-2.0027195739557224,2.025888704121662
64,-2.0213641051972715,-2.058393561646575,-2.019860816366993,-2.006935754746906,2.023862061444048
65,-2.0253634409354073,-2.0640263884943377,-2.0233908154211,-2.0166762316804014,2.0202554278345377
66,-2.0206483537400337,-2.054155044242831,-2.0169230587331075,-2.017029359562023,2.0314969314172977
67,-2.036701217144227,-2.0534277553068807,-2.014395535306704,-2.013904919680971,2.0231608343319483
68,-2.0491177546060992,-2.0495676808567125,-2.0127990672344835,-2.0258574160229355,2.020452694066569
69,-2.0484076410253067,-2.0472932088914906,-2.0020998405692643,-2.0226169411873447,2.0128524621407626
