,0,1,2,3,4,5,6,7,8,9
0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,2.0,-2.0,-2.0
1,-2.667008663396619,-1.2394651619409935,-2.747288739493065,-1.157669038851588,2.4742051789606654,-2.888731170848838,-3.2513630076979063,2.710054117809288,-3.9142540091555484,-1.0030919238732905
2,-2.6046595724585124,-1.3299361173885407,-2.8001554587152246,-1.1201042372298693,2.4931096399152124,-2.845398103917759,-3.4262173933013758,2.7086097803120057,-4.018021598174233,-0.9489670571923046
3,-2.7153328345015413,-1.1713938379698907,-2.9607999233300935,-1.2354988342361541,2.1590002759146985,-2.8646407905819,-3.6253727176841823,2.8609460134530873,-3.906124885923187,-0.9556115742331576
4,-2.7223167834261397,-1.0325966955231811,-2.8985574185242315,-1.2594144509503182,2.0710020454868383,-2.7887880144384023,-3.553499913317515,2.903417811053257,-3.842480795717345,-0.8710948676807193
5,-2.873328563253301,-0.6572033815002114,-2.8787415549604463,-1.3051251242969508,1.968442510387942,-2.77018181800049,-3.7409729057604206,3.10441530626822,-3.838185457334457,-0.9679016366077144
6,-2.856223655762101,-0.5861086731298875,-2.721038893450124,-1.4764315472008847,2.0165450817110147,-2.9422767724102474,-3.7566174038041105,3.0979237349618662,-3.8603173992330064,-0.9930014346463332
7,-3.1077877593340655,-0.12865900663764482,-2.7817580258873673,-1.1922348307259254,2.2405785620008523,-2.818903557521275,-3.7908405830873497,3.3619212574509922,-3.9531984102785103,-1.2067181522262227
8,-3.016715311728011,0.05327471729389119,-2.981058953759787,-1.0867911507291486,2.2753523471302284,-2.742716062473928,-3.664523458973117,3.494600017982838,-3.9751548328653112,-1.1229634606572925
9,-3.0916560037541734,0.13659752561157906,-3.148777953479496,-0.9054589649731987,2.199842447449259,-2.660640542421653,-3.8705546307977765,3.61773880419877,-4.193383412871264,-1.204801682682472
10,-2.9916270977429735,-0.11412653859141164,-2.9145039549696463,-0.8077542066616328,2.310531523839921,-2.772654438439067,-3.8546428037647527,3.585889781561066,-4.311199114122239,-1.0952284285713692
11,-3.04428734340837,-0.17118133647045683,-2.857425617727663,-0.6757615903224052,2.2971383626468,-2.8743025644302302,-3.7810832428786743,3.5533610925761314,-4.491246235846923,-1.1811071609600685
12,-3.057228414439008,0.08411340075075627,-3.0527577798371497,-0.7798851687607851,2.065859421727809,-2.6554546277731754,-3.863595094431992,3.587349114700087,-4.334289056346797,-1.0476621366048633
13,-2.9514182777869014,-0.30986030303839857,-3.014164693286721,-1.0873717509219902,1.8214308068896465,-2.578053582292376,-3.646298744864333,3.3610336949441475,-4.2214424476069,-1.0473360363173716
14,-3.0066096808710836,-0.27477813530095035,-3.278170087311081,-0.934198763678596,1.882924241267884,-2.470510295775006,-3.6422332317724804,3.5302290895506365,-4.071370835111612,-1.2298033456750168
15,-3.0327991447302196,-0.027357793990707147,-3.2536393241008574,-0.5117004319799596,2.0343688056639913,-2.454409931532212,-3.4908473282610344,3.710829140089641,-4.176807935896426,-1.3576185351884913
16,-3.077281901191815,-0.10171879952023566,-3.117093294531018,-0.4848142219734423,1.8798849224979908,-2.5173457627111704,-3.5290926969431196,3.8255017097625785,-4.02692634366799,-1.2806066979157213
17,-3.009998472084904,-0.14749814113349824,-3.091681670881729,-0.3861910489135628,1.903530073952018,-2.5660767165922596,-3.5133692647103465,3.8870868189039975,-4.223884261789141,-1.1851376191582244
18,-2.9746969812496733,-0.10994413073521592,-2.940476799728154,-0.49138895893638845,1.85663621592445,-2.547246610341218,-3.5766532314052624,3.86810910626416,-4.303350746275313,-1.205558720498675
19,-2.925691507459383,-0.524321486994161,-2.7164873426355767,-0.2561493775713575,2.3584905541441583,-2.7641823887352346,-3.0448052657123577,3.7228718680026076,-4.204012431797096,-1.2770574693799077
20,-2.9716124699679174,-0.5211954570701309,-2.5818085737990284,-0.1901296397349511,2.424601275616851,-2.637526345293437,-2.988766664999074,3.6484124308865717,-4.241594615562553,-1.083528681963108
21,-2.885666069478446,-0.48501068889839866,-2.317944989252727,-0.7272403537075592,2.150924458885003,-2.579423114545774,-3.033135605787041,3.5143663403554353,-3.9167359569843914,-1.0289692661153484
22,-2.7863106192637352,-0.5502418548113066,-2.4033838427888736,-0.8338859670009356,2.033870102844116,-2.4598511232702074,-3.1322923357301335,3.3998308381199336,-3.876610062675866,-1.0347532321624437
23,-2.6044468210082767,-0.04668717178509507,-2.4126061374032686,-1.0135721632384906,1.852322443675045,-2.180717277360504,-3.163082296423504,3.4316554435616187,-3.741421961127159,-0.9959966879488353
