,0,1,2,3,4,5,6,7,8,9
0,-5.0,5.0,-5.0,5.0,5.0,-5.0,-5.0,-5.0,-5.0,-5.0
1,-3.3011346255424434,5.457798581054141,-5.989898548536449,4.043308724224895,5.5545775751444495,-5.851031978450172,-6.895271423968293,-5.608095855893794,-6.707790545926757,-7.3755278902825046
2,-3.1034152883555786,5.593870641625664,-5.896277411642053,4.107493420635741,5.674898096611809,-5.59705969890201,-6.849066522459094,-5.499162759868337,-6.707857600340135,-7.391531003491995
3,-3.160047797336215,5.820395281116643,-5.7225501967961705,4.125659659347735,5.536280718343711,-5.381682495084838,-6.82147327483344,-5.349938642958238,-6.792306446663586,-7.275525327969581
4,-3.0303613385648216,5.855897860205023,-5.58886819065428,4.280394456577336,5.671355311300999,-5.480044258213018,-6.825227456791964,-5.291139669744211,-6.852908858606161,-7.279352149351155
5,-3.163007165551293,5.757103714408226,-5.532790818790434,4.453169867537033,5.693904330881198,-5.470214125384601,-6.869912438850314,-5.381694244177682,-6.936120483156844,-7.206763629298361
6,-3.1667896309218535,5.873233976818247,-5.5148944711208046,4.676496686351418,5.631943757166698,-5.6208944558819205,-6.951846066149027,-5.267727706362831,-6.864785047193482,-7.227999292745541
7,-3.2260812350087416,5.861184323305391,-5.335449896886977,4.831848499015681,5.744135303555051,-5.640912120864077,-7.057826567879711,-5.34431040608292,-6.924705033997905,-7.333500826102322
8,-3.0660306808965836,5.704240526037354,-5.097379373617367,4.733813053031001,5.757434458248268,-5.616390731660371,-7.405678644313817,-5.189792536645838,-7.222502713716084,-7.31756233983883
9,-2.76989656094229,5.730272879028633,-5.2653922451865,4.554967223058684,5.857375010625547,-5.5510385559461675,-7.595534590415895,-5.123174676648187,-7.20374694377214,-7.188619029531383
10,-2.718784824284373,5.883293951066319,-5.56236742025032,4.380299804162424,5.343888405998349,-5.642991278586644,-7.329772999779656,-5.223210248395371,-7.0422831602748825,-7.220820932185313
11,-2.749007868405374,6.203973710040406,-5.67072062023833,4.403340368660278,5.437233150905411,-5.659711274679837,-7.162425080071036,-5.1594095598359315,-6.878438860792476,-7.201566673724751
12,-2.752527081855229,6.070817831894192,-5.366560377237375,4.3934690859592695,5.555126022311394,-5.540996581077285,-7.249756939512999,-5.070436400128366,-6.861896544562545,-7.0580997233246965
13,-2.938008438490359,6.195344197394186,-5.488207056841232,4.2107639317512975,5.423241418885424,-5.5093665733843205,-7.213001281933823,-4.995890136489652,-6.649920157123911,-7.179495247842093
