,0,1,2,3,4
0,-1.0,1.0,-1.0,1.0,1.0
1,-0.9703529499532377,0.9423310662289022,-1.0176845206885972,1.002068402304722,1.0193042426687098
2,-0.9633434381151259,0.9588609047532591,-1.0072877480907305,1.0056846509802315,1.0188672927471296
3,-0.9654390677935912,0.961678346108862,-0.9996968182840236,1.004878356113146,1.0185551707930893
4,-0.9701365701956187,0.9573048494443296,-1.0062776700769671,1.0100288738305634,1.0310592174370092
5,-0.9664739081302454,0.9593073346386605,-1.0113851831793885,1.0021135593793529,1.0259841112502066
6,-0.9713823401256636,0.9624651055642889,-1.0180373409827441,1.0026635019578825,1.0180971586081302
7,-0.969364693609539,0.9636867968410676,-1.0156163137091307,1.0007602748226336,1.0308581777577581
8,-0.9692444563495505,0.9586486511915153,-1.0230598029587503,0.9980490711648445,1.0362498391312127
9,-0.9711775846679377,0.9594989151938234,-1.0247011582751286,0.9916945277931931,1.0416106534543712
10,-0.9824868366337233,0.9562691490998573,-1.030486005025159,0.9868416496474662,1.0540647213091767
11,-0.9919812029704205,0.9607932458664916,-1.024108873270852,0.9911615247102804,1.0532437131730314
12,-0.9851036788323746,0.9593374422070142,-1.0237734523435493,0.9973534173592459,1.0447033757070592
13,-0.9905890939996513,0.9580756786967087,-1.0315871716408023,0.9894635383997394,1.0417187193509159
14,-0.9828049152824138,0.9667005151537074,-1.023680184859698,0.9939315724142979,1.0319453999607706
15,-0.9878144511583785,0.9737226512056197,-1.023832369635169,1.0046521945190419,1.0360127024731853
16,-0.9880983942811441,0.9731185316572353,-1.018863509087135,0.9990835260019526,1.0268638215333827
17,-0.9859855447504542,0.9746600955780043,-1.0218163569519503,1.005801211992639,1.0183919203361034
18,-0.9816978620577296,0.9777582022391117,-1.0140446692963072,1.0182772594848175,1.0261360235381085
19,-0.9873817452833352,0.9816371961018869,-1.01751561704622,1.0157185411190621,1.026530760070042
20,-0.9894078466457111,0.9692022645070896,-1.016319969947744,1.0160415459673489,1.0286856721347912
21,-0.99136085514854,0.9709146546937846,-1.0168849060119547,1.0164002588104557,1.028233565057546
22,-1.000585957285202,0.9692672281972841,-1.0177598080452788,1.0182007432098057,1.0200821118040597
23,-0.9894720147281304,0.9625979570972152,-1.0207409999276773,1.014568033740975,1.0172526549370968
24,-0.9828796093675185,0.9638540108620354,-1.0299251490299433,1.0100085136534795,1.0108238863244057
25,-0.9774360677499955,0.9621605320901004,-1.0247877043564355,1.0076200628660936,1.004055995893469
26,-0.9832833373876356,0.9579574157067365,-1.022433128246063,1.0091226639426485,1.0046800255899282
27,-0.9879955610436899,0.9676819704844895,-1.0258556743828922,1.0094648662533843,1.0002095197391478
28,-0.9793148629125632,0.9681010495373508,-1.0190002137756278,1.0062079839241955,0.9964850999249114
29,-0.9823851033612353,0.9627856051942637,-1.0210998042825032,1.002896912447393,1.0031840810351995
30,-0.9746802981976275,0.9800784475370723,-1.0227451445816014,1.0038685745684848,0.9951417997229763
31,-0.978293782350638,0.9720700722095903,-1.019167436777375,1.0137145363190678,0.9911469561357241
32,-0.9948725407414373,0.9833661082828683,-1.0163948101027167,1.0126195848124144,1.0043023254117265
33,-0.9929832295893563,0.9791304155565207,-1.0163558331959572,1.0094434108398358,0.998616402324326
34,-1.000819519276788,0.9845649882906288,-1.019990131546457,1.0077937647574093,1.004030981996499
35,-0.997156328996613,0.9781503093458439,-1.0210878300019008,1.011465344931615,1.0025874674722866
36,-0.9887383792862323,0.9784176311129914,-1.034464542306139,1.0106740319774212,0.9878043840574212
37,-0.9888963754181901,0.9749619490181212,-1.0442843248939295,1.0137066128154841,0.9872377044019353
38,-0.9920739869405159,0.9729001389042803,-1.0448979431409298,1.0155256093193816,0.982042388453127
39,-0.9846590823965151,0.9739266680209796,-1.0413570111059096,1.0239071774266617,0.9772630947603492
40,-0.9815192974395711,0.9751540681604404,-1.0327479732756688,1.023684278249289,0.9779902710890231
41,-0.9764939136158207,0.9847238139000728,-1.027894953889788,1.024081793002048,0.9761426898965855
42,-0.9648400834228249,0.9736017256099799,-1.0149980197322397,1.0163815661381772,0.992651913763233
43,-0.9510957015160397,0.9687882718520466,-1.0189173686053676,1.0000399434799263,0.9964225568849507
44,-0.9663828961300723,0.9686337507899212,-1.0363619743074206,0.9953463839915877,0.9981521184675454
45,-0.9624047971744132,0.9708278341036677,-1.0253150874960395,0.9909209009536981,1.007072720686341
46,-0.9545171513959937,0.9534810067578035,-1.0294690043199504,0.986080397661719,1.007013722869178
47,-0.9488086467050442,0.9530478691653839,-1.027420504812279,0.9815683338846877,1.0063839731576654
48,-0.9500177717929494,0.960802755678,-1.0180870978248318,0.9847470313519855,1.0060014317083232
49,-0.9511566102781287,0.958599592798898,-1.020304786075737,0.9890616722548646,1.0169475846997407
50,-0.9522706620719067,0.961490241464432,-1.0194139495696029,0.9902618797414562,1.0079367109801358
51,-0.9614806726570725,0.9668277194911363,-1.0211617373471549,0.9938331605091885,1.0113069423507195
52,-0.9719654397831262,0.9614022424016683,-1.0201725539890187,1.0065781421895275,1.003434265221915
53,-0.9753977054379568,0.9575727332611776,-1.0274029513447496,1.0042020150952484,1.0023236515152854
54,-0.9723908336731842,0.9559614209066523,-1.0287085916847485,1.014671943790315,0.9950030121696051
55,-0.9746650420629022,0.9572075933759067,-1.024468080972695,1.0150533622146238,0.9942394008250873
56,-0.9743816472609187,0.9630713547673299,-1.0205845012453136,1.0156132938299223,0.9983222192663548
57,-0.9767327954532049,0.957875137779548,-1.025416956908964,1.0160720897442082,0.9960026256379474
