,0,1
0,-2.0,-2.0
1,-2.010265327596921,-2.2390712812689806
2,-1.9170948376561285,-2.2816237695678057
3,-2.0512226838920946,-2.2647228788918525
4,-1.9913520461028684,-2.3449931467293483
5,-1.9680557222897381,-2.35953124788402
6,-1.9388302584649568,-2.468514683150028
7,-1.7505326592993484,-2.263216986842744
8,-1.6193374714138733,-2.416817291569559
9,-1.464098117047826,-2.2549764494233067
10,-1.491320858655331,-2.0581908755256757
11,-1.5782073813469508,-2.0405134095620827
12,-1.721338790621827,-2.000633677581662
13,-1.7040419212088564,-2.061230145828549
14,-1.791047700607876,-1.948726755985951
15,-1.5693205997517805,-1.9171726080714404
16,-1.7189701744529702,-1.818727981720409
17,-1.928673025827054,-1.889615397249249
18,-1.8797964542865935,-1.6707658530875626
19,-1.8327698292540573,-1.5976977142742066
20,-2.0696417647699814,-1.6413293078979465
21,-2.329072838505555,-1.544746816084495
22,-2.509421814109739,-1.5469652247768546
23,-2.4566558952028776,-1.676358600083813
24,-2.6265380199982697,-1.7321063386457334
25,-2.5663241097321245,-1.7709239664460417
26,-2.529966265149645,-1.7842030665725686
27,-2.4351155058325302,-1.793657350671562
28,-2.390158309692936,-1.7046562347250698
29,-2.291122170847447,-1.6932609108903967
30,-2.156066869669012,-1.6742516350623577
31,-2.196702944676555,-1.6958937183468767
32,-2.2454928510689727,-1.7922136282337744
33,-2.1660567091917446,-1.9161983392567472
34,-2.085554104433863,-1.9752017594707185
35,-2.056702248783237,-1.8056875669274195
36,-2.146695915755791,-1.9632229787179052
37,-2.0735651983202272,-2.0698577055353136
38,-2.003894263374432,-2.0004434234169644
39,-1.9874811513627806,-2.014909051904722
40,-2.0959834770046224,-1.9734076606484374
41,-2.127151933497589,-2.0619790025430667
42,-2.046729043843374,-1.9631830315854923
43,-1.7925498141635423,-2.0318099353057453
44,-2.0159787993933658,-2.2822244790571604
45,-2.1196506973512013,-2.3198085910352386
46,-2.0789697535635008,-2.3573612788031317
47,-2.0453297915745243,-2.301727861839612
48,-2.153725357699188,-2.321449286013859
49,-2.048826428551371,-2.308477207204722
50,-2.098788475253845,-2.3125770691049086
51,-2.1350099846765573,-2.4246722873880118
52,-2.158288480672548,-2.433672442659366
53,-2.182695516868432,-2.4173219164946618
54,-2.207701846988469,-2.221997092429736
55,-2.287274792646181,-2.1147463442635144
56,-2.268055990878702,-2.0082194753897533
57,-2.1085037099226795,-1.9067688243944267
58,-2.039623338155724,-1.95904377647093
59,-2.168659082834023,-1.9746626446132773
60,-2.1513375045048377,-1.951549154395286
61,-2.152369859446844,-1.9583819818526529
62,-2.153920916500655,-2.1878227516482407
63,-2.2775039414659095,-2.2041960302669787
64,-2.0920203011477114,-2.1228273348747804
65,-2.225179807035915,-2.0012755641584987
66,-1.99803579679159,-1.9450074388776746
67,-1.959978786927156,-2.127974416539096
