,0,1,2,3,4
0,2.0,-2.0,-2.0,2.0,-2.0
1,1.903450188365557,-2.0566630859957526,-1.8934323963213886,2.1334039839007035,-1.9619516172158349
2,1.8978904847189464,-2.0412277063185336,-1.908796326188538,2.1185644250508586,-1.9641318359538238
3,1.8909825895185453,-2.0485497262383436,-1.9168553260618075,2.102539803382164,-1.9497446205926836
4,1.8903031830137906,-2.0094510627744144,-1.9359483140767784,2.090913327581443,-1.9303070566499685
5,1.8970102821934782,-2.0067293777299806,-1.9211811410101487,2.0734968526852695,-1.9404731822497463
6,1.9116034149983498,-2.0066642066421827,-1.9323751096706894,2.0638494922737345,-1.942099848968068
7,1.9269413891560556,-2.022871907447243,-1.9462608292378891,2.0654543302081847,-1.9434828051478301
8,1.934196215920433,-2.0260723752738414,-1.9592909793587874,2.042719598087249,-1.929688382504858
9,1.9595086611212265,-2.048334554864054,-1.9698281805263644,2.0411185475800058,-1.9265000424118743
10,1.9642081952568857,-2.058013714184854,-1.965111428135788,2.044358041547604,-1.9455618196292066
11,1.9554320137382648,-2.0387185880031726,-1.9350382843311003,2.039654173928292,-1.9369815170024538
12,1.9774775909044657,-2.04215017841188,-1.921083314109527,2.040182559537612,-1.9076855612691765
13,1.986826064531717,-2.042676559165768,-1.9167354386041833,2.003163576593731,-1.8988185348845568
14,1.9841743999195973,-2.039819719045121,-1.923866662016032,1.9704650835463482,-1.934293386602648
15,1.9949195097802577,-2.0654394491148254,-1.9059621120780859,1.9723302990061238,-1.9195352110738562
16,1.993294196380762,-2.0807726935559536,-1.8919619106135221,1.966628051429405,-1.9140529733222058
17,1.981222587046507,-2.098660085292729,-1.8900359074180872,1.9571323456243381,-1.9011330434304825
18,1.9821343570305494,-2.1149019359083403,-1.8941275098444559,1.936135206637235,-1.9153728853489327
19,1.9794729737979249,-2.1104825798886604,-1.9301783813714781,1.9563166470104456,-1.9236314252073086
20,1.9861733556083443,-2.105893728698691,-1.9081380185377377,1.9553905407086427,-1.9120194212827923
21,1.9908683910168288,-2.126032357486953,-1.8983355260681662,1.9636703144960268,-1.9130437138478213
22,1.990600816423029,-2.0982674696236487,-1.9267049315142146,1.9702883799101678,-1.902164051543182
23,1.9839689758471952,-2.113649887791208,-1.9216732903300364,1.9496931723081086,-1.9303607441951323
24,1.9644874757067048,-2.1230217277452357,-1.9283899155101791,1.9314382389924205,-1.920446466042214
25,1.9679023743727915,-2.1278078680250996,-1.934394351288683,1.9392870082527798,-1.9312084073251574
26,2.007697019809066,-2.101749406178119,-1.9219133632918382,1.9162359158892146,-1.9410888913942579
27,2.0134182110993666,-2.130100514029408,-1.9217462697903946,1.9367490613581275,-1.9393513889155627
28,2.029941677754398,-2.1374384423077117,-1.9135436960494316,1.9397430773657904,-1.953743047854072
29,1.999133311141936,-2.1528302498258314,-1.9135506387362171,1.9576698171074594,-1.9596153984310694
30,2.018396654566418,-2.1348424522990994,-1.8987525408786223,1.978781675996396,-1.9613216171128531
31,2.032178337776045,-2.134489564695882,-1.9078538697708503,1.9854186621602852,-1.9771931755795575
32,2.036108935820002,-2.127333447333815,-1.91847568016189,1.9692082730347498,-1.9905423777411115
