,0
0,0.9135137342559334
1,0.9117326763803356
2,0.9835957955220946
3,0.9085205072046895
4,0.9858162019728186
5,0.845161002486435
6,0.9343112620246167
7,0.8963452530000662
8,0.8834675683645217
9,0.8096949030716236
10,0.6858205990386967
11,0.8423970029510001
12,0.9119666234808352
13,0.9138570104977981
14,0.7898816542231938
15,0.8885522816110386
16,0.9762067297964598
17,1.0189428888296805
18,0.9327855275607573
19,0.8838726482207269
20,0.9358574519395864
21,0.9214331320515525
22,0.7993998193585014
23,1.0215466001064675
24,0.9917151083772157
25,1.021619979085507
26,1.0092597866164261
27,0.9478264309293081
28,0.9755290711314112
29,0.8743538584266023
30,0.8730500300843561
31,0.929296254996857
32,0.881653884744129
33,0.8232432126450481
34,0.9456552777658325
35,0.885648738960583
36,0.8871023545321819
37,0.945145467748196
38,0.8225035387832622
39,0.8755304662888094
40,0.7204946896175937
41,0.87958393217478
42,0.7281367397355204
43,0.8034287504679587
44,0.7287481165230693
45,0.741214078060147
46,0.918541311321386
47,0.9101129154149051
48,0.8645663842872708
49,0.7986711890657114
50,0.7841987923798461
51,0.8729020175303631
52,0.8098241912087151
53,0.8850204519160373
54,0.9892015359794188
55,0.9017896221507884
56,0.9533023861004126
57,0.8874048588460188
58,0.9137807421636476
59,0.7955271853954128
60,0.8661171488651365
61,0.8647790093169596
62,0.8743122603987064
63,0.8933559212101043
64,0.9210198330080609
65,0.9239102423410639
66,1.0051260519122287
67,0.9889548385078772
68,0.9184631954584045
69,0.9410789308209513
70,0.8938951465568324
71,0.8632753617680504
72,0.914542193312243
73,1.0320937580329528
74,0.9483341798792944
75,0.9573255677693578
76,0.9196788499012485
77,0.9598447235507411
78,0.9520590181810696
79,1.1105435394691716
80,1.0140956940573926
81,1.0488204344322674
82,0.9026971844028094
83,1.1397942404894674
84,1.0751783873628518
85,1.0995147342986518
86,0.9686508550765274
87,0.9672834667156425
88,1.025596168693377
89,1.087796238988922
90,1.11205175266591
91,0.949310945782397
92,1.1020779336556037
93,1.0640377273046508
94,1.3176850362438992
95,1.2891168959030943
96,1.384764103472812
97,1.2042614282871607
98,1.3470824536219501
99,1.4116904521490814
100,1.3606717819457186
101,1.2014822605868987
102,1.3348019628203502
103,1.3197475266001297
104,1.495283242807185
105,1.455536998640287
106,1.5441177289168413
107,1.4852846697358475
108,1.307762889481486
109,1.2738342902522823
110,1.39533927268176
111,1.4293591926668285
