,0,1
0,-5.0,-5.0
1,-4.077460428308794,-5.297720130464982
2,-4.037095676149453,-5.3292969189252
3,-4.070585889039217,-5.24386617636022
4,-4.0171468469587515,-5.199456600476394
5,-4.037276202427014,-5.148583285915202
6,-4.092765450487568,-5.130737826478152
7,-4.1478383989828655,-5.026658104714682
8,-4.198353786698922,-5.01328208011628
9,-4.230388647137706,-5.012727151704325
10,-4.259618002922976,-5.062208564302667
11,-4.2001216819198275,-5.045336010362828
12,-4.1942323012885145,-5.044577399118205
13,-4.155354495456417,-5.063199399782075
14,-4.209103283171356,-5.125124891158952
15,-4.247550467841396,-5.156628243717043
16,-4.2229990341939985,-5.057209579889524
17,-4.300656544234226,-5.077990573997839
18,-4.3054002727566925,-5.1262569519446295
19,-4.299909402586553,-5.112932663229878
20,-4.261772991677845,-5.156085918893445
21,-4.339363836286792,-5.138147278679548
22,-4.32034609395046,-5.200469767419097
23,-4.288218686619331,-5.2895305753893656
24,-4.298315641867588,-5.210609342248704
25,-4.350845128700767,-5.226571804603122
26,-4.331181517587172,-5.315146644895873
27,-4.338820948042248,-5.2956079124115885
28,-4.350773591786715,-5.260038079517788
29,-4.508903581732696,-5.177115623112425
30,-4.463064454962403,-5.203472122261763
31,-4.548144174504489,-5.219616349100432
32,-4.539640132004722,-5.170114121732228
33,-4.570349841736064,-5.2048728562531865
34,-4.561554114276097,-5.1407518529172735
35,-4.591694787511349,-5.124236157703007
36,-4.576445693247015,-5.101957051930911
37,-4.647932736107326,-4.997023218021465
38,-4.6195820185723475,-4.9788503124829795
39,-4.668041273606296,-5.0273283784412195
40,-4.765348977853027,-4.963745879282316
41,-4.715573559464997,-5.02767331890907
42,-4.666390458672192,-5.060814303462872
43,-4.693170791224042,-5.080695979985644
44,-4.7058553356401855,-5.056601731266655
45,-4.773656690949909,-5.082416381891308
46,-4.780707626080212,-5.0299693946875905
47,-4.844254760428297,-5.060651769465233
48,-4.834760287244083,-5.151928010035055
49,-4.836989399760726,-5.203833286100794
50,-4.900813331064753,-5.185658031869121
51,-4.961344597478066,-5.183625309208198
52,-4.93607915416724,-5.210076808200913
53,-4.906332683511683,-5.199421641830988
54,-4.968462942910366,-5.208441756497389
55,-4.948650182782553,-5.238834451647432
56,-4.896038596043226,-5.251470898114194
57,-4.821041619844404,-5.3685431088338476
58,-4.813307902933564,-5.420757137830803
59,-4.789119137448711,-5.448440239876839
60,-4.756259120109977,-5.459149158927738
61,-4.765718419887687,-5.410077288319934
62,-4.810348584564264,-5.340897197291196
63,-4.847438747875728,-5.34154974086062
64,-4.797053201185665,-5.407535462238984
65,-4.810447067487341,-5.409244857357113
66,-4.860169389568744,-5.422410380016385
67,-4.883336333593503,-5.387744502447691
68,-4.908054462383086,-5.392907305754932
69,-4.897373059984633,-5.3827058008020146
70,-4.8796904032695725,-5.399927302719695
71,-4.92663334424394,-5.341334897730689
72,-4.976693700553848,-5.262033480889213
73,-5.056727735736894,-5.313015913818063
74,-5.025490333928171,-5.303810372074932
75,-5.029187195830371,-5.248174933326283
76,-5.059854260253047,-5.278146241181557
77,-5.050277660903579,-5.29661382959792
78,-5.026095198939988,-5.284840127865812
79,-5.080747661626305,-5.319120881000998
80,-5.076905439888366,-5.211163766429668
81,-5.082534047093771,-5.179566664234287
82,-5.120533038962513,-5.180781031797982
83,-5.173659304861028,-5.115508723109179
84,-5.163029406795789,-5.131983514905698
85,-5.118945028811052,-5.143225730543061
86,-5.180980355745926,-5.100498880497991
87,-5.1149625533524175,-4.990024572077551
88,-5.095196697858218,-5.093681699175212
89,-5.1305525513270664,-5.0838685817654845
90,-5.121103892430413,-5.060611619112647
91,-5.201902880465416,-4.930414294813991
92,-5.182776702340986,-4.890569833305407
93,-5.219117167955779,-4.901851450330451
94,-5.27125609324131,-4.945646448965094
95,-5.274040872534849,-4.878148862142337
96,-5.272511777698411,-4.976473540912335
97,-5.28118573123669,-4.99587011322833
98,-5.244928754052277,-5.086647505311205
99,-5.1691563613316855,-5.0821361394182105
100,-5.067878099788678,-5.1764718945336154
101,-5.131683520252873,-5.20018909908465
102,-5.068930313923035,-5.160424784606203
103,-5.006834800739133,-5.178385143092453
104,-5.0128541159106,-5.12588394460536
105,-5.053928294520975,-5.191243578203627
106,-5.117559495939768,-5.159345447006566
107,-5.145136647761564,-5.1514383512763215
108,-5.070573484563129,-5.201593944336849
109,-5.031613741106085,-5.249274638578189
110,-5.025728941826697,-5.260947306237178
111,-5.0508980111680435,-5.240912795102249
112,-5.042358271210539,-5.234029006998274
113,-4.948121279506726,-5.210578851259657
114,-5.0060042570708525,-5.228054491525023
115,-5.037269636794047,-5.224992632337138
116,-5.1628024289510375,-5.130109204403022
117,-5.085650110922667,-5.151357437443613
118,-5.159114036301586,-5.188923005422367
119,-5.147846489398149,-5.113004029626815
120,-5.237141987274972,-5.058436234397763
121,-5.213277230040687,-5.0334210503857255
122,-5.242210045613658,-5.034407323420939
123,-5.205157636240479,-5.044442571455027
124,-5.199300651984434,-5.012031567644234
125,-5.213997208958296,-5.050298797216931
126,-5.094769497243501,-5.107173685182458
127,-5.104075088586107,-5.057465403829703
128,-5.038295289567056,-5.01873234538197
129,-4.984875009446891,-5.055123919428036
130,-4.944616497100087,-5.034531987437502
131,-4.889130352488678,-5.033869173698623
132,-4.982335922520543,-4.949043226276746
133,-5.032437560888545,-5.030113073194628
134,-5.016893996373051,-4.997788384872729
135,-5.082707098682875,-5.017455824041894
136,-5.014146356977818,-4.970751031862421
137,-5.053645497175525,-4.943327338800596
138,-5.0490802276470745,-4.9573249935155665
139,-5.101697953002479,-5.0781011114268075
140,-5.017368286404576,-5.128233592316462
141,-5.008967533291691,-5.130233446144971
142,-4.981976394685664,-5.161284975654256
143,-4.930609671272694,-5.20697315247596
144,-5.068451664511592,-5.24982944594855
145,-5.036408848129393,-5.283710004185355
146,-5.111146592668182,-5.269661579513029
147,-5.0671477025744505,-5.190276348300709
148,-5.145079366753872,-5.250465904747047
149,-5.140526501558939,-5.192746297978202
150,-5.207282472668933,-5.214673997267633
151,-5.274374935789002,-5.226009220166273
152,-5.280082505955491,-5.217768368544742
153,-5.287144116605937,-5.222912157188386
154,-5.280596612176611,-5.24500740513463
155,-5.207767408275022,-5.257068490501489
156,-5.193277519445639,-5.287310004557442
157,-5.19976385341365,-5.289237229426935
158,-5.220252657869831,-5.271159615713163
159,-5.266138760158528,-5.2553501311456525
160,-5.205884996238316,-5.336299260383352
161,-5.201044963339981,-5.355680521630873
162,-5.187189490122527,-5.246341350957981
163,-5.250388598714573,-5.160674535078113
164,-5.242306019875672,-5.139935065384891
165,-5.23983696985959,-5.129072305161425
166,-5.165672093083477,-5.028735021211431
167,-5.200282921940764,-5.0186925071263015
168,-5.210076826806664,-4.987308639256366
169,-5.269044523622166,-4.93876273715618
170,-5.317345138630041,-4.927091116472267
171,-5.293119461844423,-4.954515238637786
172,-5.2714437936378316,-4.982052142622824
173,-5.218249418145695,-4.975639996177322
174,-5.233864085774425,-4.995102964004741
175,-5.280206705023703,-5.051602945206549
176,-5.230484448880639,-5.068814580188426
177,-5.18321305564657,-5.072741685244754
178,-5.161978268923858,-5.1162059096563475
179,-5.196414600617857,-5.1440260175712975
180,-5.216426881649698,-5.204121538778566
181,-5.28352951936916,-5.240268111460492
182,-5.242546226938952,-5.272338674046623
183,-5.3148621205395825,-5.312463900579749
184,-5.347101585447839,-5.417754361116089
185,-5.353560506552712,-5.3111281636009
186,-5.348186143215937,-5.374113273202471
187,-5.286383478365605,-5.328086099132398
188,-5.377249280432521,-5.316474329964914
189,-5.396065925334292,-5.313210715678042
190,-5.3374178747088346,-5.319979384569293
191,-5.313596922687241,-5.333528167880546
192,-5.362921378259567,-5.349436278673036
193,-5.3178331187061465,-5.313960642228061
194,-5.222798421978116,-5.3368856791039105
195,-5.197345590048228,-5.284178926136508
196,-5.204012681580437,-5.285080809853328
197,-5.164170889349684,-5.252246764625046
198,-5.142445807296295,-5.360353912173834
199,-5.101106431499744,-5.379689322050471
