,0
0,1.0538934312338226
1,1.1472126831849572
2,1.1844036268809952
3,1.2012662855314118
4,1.1897501778425716
5,1.1790944585720722
6,1.1458657442580567
7,1.1679158643575849
8,1.1592344955385543
9,1.203726178933492
10,1.2001134660454724
11,1.1516212848811842
12,1.1334874062186395
13,1.1830754662721221
14,1.1220555903019085
15,1.1409835444001093
16,1.2581108253612114
17,1.2976426341773917
18,1.3437734208256455
19,1.3053423634469705
20,1.258076887974166
21,1.1570655844615776
22,1.1033372887571298
23,1.061552418154376
24,1.0227517445764274
25,1.0201715069395134
26,1.060250977255325
27,1.0069749766281206
28,0.9651678528328284
29,0.9211635014539847
30,0.927953391280756
31,0.9415387588237991
32,0.9567641839392066
33,0.9197477398798509
34,0.9398677180148415
35,0.952430676014397
36,0.9308547640254646
37,0.9017581475881691
38,0.8465511042106583
39,0.8454032043919167
40,0.8474371996534827
41,0.8284636750446175
42,0.8322921867939375
43,0.8586442526114307
44,0.8998578739903834
45,0.8534470874677677
46,0.8511823203228156
47,0.851900750690051
48,0.8574934074736028
49,0.8602702139428255
50,0.8406599493213174
51,0.855043503578437
52,0.8720868673869541
53,0.9110492277510593
54,0.8931770358173845
55,0.9115724209775097
56,0.9167931704342902
57,0.9257642815265866
58,0.8721979943779201
59,0.9187123196229509
60,0.8475150993007374
61,0.8433010268051633
62,0.8187577558923355
63,0.8589898055729841
64,0.8388950904973376
65,0.8782067767711232
66,0.8450736152607937
67,0.8683492790249828
68,0.8966842317418965
69,0.9518696476128595
70,0.9695712099285282
71,0.9266545829223847
72,0.945333223037938
73,0.9410817611298837
74,0.9313173899772824
75,0.9088662931137488
76,0.9189378671592946
77,0.9988463025368717
78,0.9782493815598798
79,0.8952273027162424
80,0.8389327246719906
81,0.8925005988728325
82,0.879300133013323
83,0.8796312028360068
84,0.901708567958389
85,0.9853407683689481
86,0.955264423798368
87,0.9488401315802574
88,0.9084255473842497
89,0.8685607870496651
90,0.843347812501234
91,0.8548621185685131
92,0.8156689252090026
93,0.8336445962068336
94,0.8036431444049155
95,0.8043063001345904
96,0.8230876737484881
97,0.8263549972059961
98,0.8961949397972495
99,1.008890623187178
100,1.0532659174810715
101,1.0756463881655398
102,1.0869246917654847
103,1.1100313213216055
104,1.1320847997499295
105,1.1599372800536258
106,1.272277938044592
107,1.420861686554089
108,1.4398854949706152
109,1.4344321556981685
110,1.515526717104374
111,1.5095843952201518
112,1.5881616933604648
113,1.5856584015184
114,1.594992938455079
115,1.4919772761776098
116,1.4485147840515356
117,1.5157755801444992
118,1.4925811498983408
119,1.4476953718938412
