,0,1
0,-5.0,-5.0
1,-4.8188372250859395,-5.996551284593879
2,-4.750120232379817,-6.0010816318929034
3,-4.756165856574379,-6.041139860972851
4,-4.723634805511331,-6.061250297823368
5,-4.731354500703784,-6.016158580030051
6,-4.735820023405412,-5.9897878606019885
7,-4.768988544166462,-5.981971219102049
8,-4.747009194665022,-5.965240352228504
9,-4.75547919995994,-5.964553534050386
10,-4.796385332308839,-5.9326307381632235
11,-4.821207642864685,-5.953165178079064
12,-4.769950543455944,-5.905071425750044
13,-4.776093595544881,-5.928381394265363
14,-4.730709675277256,-5.775547195370628
15,-4.796086875506781,-5.780122510400008
16,-4.7397943594274885,-5.709102600247439
17,-4.6975360620011095,-5.682347323548588
18,-4.679794662312797,-5.694965870605362
19,-4.686127815810878,-5.729490235523431
20,-4.7318363750555585,-5.66050873499629
21,-4.801935032587805,-5.672876226275755
22,-4.783293314358081,-5.6642548317022205
23,-4.777438880373255,-5.727220156081415
24,-4.784213210155417,-5.7673848143401765
25,-4.842167451767779,-5.646807984846872
26,-4.864304139640311,-5.578223961287085
27,-4.871523049538217,-5.580502636974778
28,-4.894112871095596,-5.5670350933715795
29,-4.942515364918603,-5.586374004026191
30,-4.922847890946073,-5.5992610996897385
31,-4.902799227011134,-5.549413383620439
32,-4.922259941851247,-5.585631344271238
33,-5.025164448601722,-5.537536512599546
34,-4.961465544465352,-5.522949108315776
35,-4.9527201319416685,-5.504615891637333
36,-4.891360198196834,-5.496064114769925
37,-4.9397877766892515,-5.459510600556
38,-4.975620267842025,-5.4364304421646
39,-4.9339922891303605,-5.335786213013612
40,-4.932765708937843,-5.3259681480441925
41,-4.9300104395764945,-5.331067035213836
42,-4.921836484386256,-5.329877348113519
43,-4.889917082686214,-5.33351684331844
44,-4.895732912387321,-5.300699195767107
45,-4.8536412906365625,-5.319449511469438
46,-4.866759797570462,-5.368850606499075
47,-4.927705673447161,-5.377485461675658
48,-4.951520385675912,-5.41943135463212
49,-4.8844879943613035,-5.308738670794822
50,-4.958121288398091,-5.3179396342496235
51,-5.037631602122483,-5.311803402213009
52,-4.976893716608641,-5.406922777896266
53,-4.939151806790916,-5.515601830791434
54,-4.9393394682361755,-5.420173749315615
