,0
0,4.291534423828125e-06
1,2.189941167831421
2,2.1820414066314697
3,2.182744026184082
4,2.1844799518585205
5,2.1787912845611572
6,2.184197187423706
7,2.197550058364868
8,2.1908748149871826
9,2.18497896194458
10,2.184077262878418
11,2.1879024505615234
12,2.1849188804626465
13,2.1820433139801025
14,2.197718620300293
15,2.1870007514953613
16,2.1871578693389893
17,2.1850051879882812
18,2.1936874389648438
19,2.186598300933838
20,2.1851918697357178
21,2.1855359077453613
22,2.2012879848480225
23,2.1835029125213623
24,2.1851770877838135
25,2.1810719966888428
26,2.1945343017578125
27,2.1902501583099365
28,2.185629367828369
29,2.185009002685547
30,2.18061900138855
31,2.184340238571167
32,2.1784555912017822
33,2.2471842765808105
34,2.179945945739746
35,2.181607484817505
36,2.188708543777466
37,2.188227891921997
38,2.1861486434936523
39,2.1843912601470947
40,2.1869959831237793
41,2.1952364444732666
42,2.1898059844970703
43,2.1853511333465576
44,2.1829991340637207
45,2.186522960662842
46,2.2130494117736816
47,2.217965602874756
48,2.181627035140991
49,2.1796536445617676
50,2.1726646423339844
51,2.1874310970306396
52,2.193350076675415
53,2.179917573928833
54,2.182441234588623
55,2.1824746131896973
56,2.186145544052124
57,2.1947765350341797
58,2.1787476539611816
59,2.1762382984161377
60,2.180621862411499
61,2.1864004135131836
62,2.1807801723480225
63,2.179044008255005
64,2.1834187507629395
65,2.2027812004089355
66,2.1916637420654297
67,2.196134567260742
68,2.1857030391693115
69,2.1835434436798096
70,2.1834073066711426
